CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
a000109,None,Article,'r,gwefannau,websites,noun-pl,Mae'r ,yn boblogaidd.,gwefannau,NONE,The websites are popular.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000110,None,Article,'r,gwiwerod,squirrels,noun-pl,Mae'r ,yn y coed.,gwiwerod,NONE,The squirrels are in the trees.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000111,None,Article,y,ffyrc,forks,noun-pl,Mae'r ,yn y drôr.,ffyrc,NONE,The forks are in the drawer.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000112,Soft,Article,y,Gwlad Groeg,Greece,PlaceName,Dw i wedi bod i ,unwaith.,Wlad Groeg,SM,I have been to Greece once.,After the definite article a singular feminine noun takes soft mutation so gw- becomes w-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae gw- yn dod yn w-.
a000113,Soft,Article,y,gwybodaeth,information,noun-fem,Mae'r ,yn ddefnyddiol.,wybodaeth,SM,The information is useful.,After the definite article a singular feminine noun takes soft mutation so gw- becomes w-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae gw- yn dod yn w-.
a000114,Soft,Article,y,gŵydd,goose,noun-fem,Mae'r ,yn y cae.,ŵydd,SM,The goose is in the field.,After the definite article a singular feminine noun takes soft mutation so g- drops completely.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae g- yn diflannu.
a000115,Soft,Article,y,Gwyddeleg,Irish language,noun-fem,Dw i'n dysgu ,ar-lein.,Wyddeleg,SM,I’m learning Irish online.,After the definite article a singular feminine noun takes soft mutation so gw- becomes w-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae gw- yn dod yn w-.
a000116,Soft,Article,y,Gwyddeles,Irish woman,noun-fem,Mae'r ,yn byw yma.,Wyddeles,SM,The Irish woman lives here.,After the definite article a singular feminine noun takes soft mutation so gw- becomes w-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae gw- yn dod yn w-.
a000117,Soft,Article,y,gwyddoniaeth,science,noun-fem,Dw i'n hoffi ,yn yr ysgol.,wyddoniaeth,SM,I like science at school.,After the definite article a singular feminine noun takes soft mutation so gw- becomes w-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae gw- yn dod yn w-.
a000118,Soft,Article,y,Gŵyl San Steffan,Boxing Day,day,Mae ,ar ôl y Nadolig.,Ŵyl San Steffan,SM,Boxing Day is after Christmas.,After the definite article a singular feminine noun takes soft mutation so g- drops completely.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae g- yn diflannu.
a000119,None,Article,y,heulwen,sunshine,noun-fem,Mae'r ,yn gryf heddiw.,heulwen,NONE,The sunshine is strong today.,Words beginning with h- do not take soft mutation after the article.,Nid yw geiriau sy’n dechrau gyda h- yn treiglo ar ôl y fannod.
a000120,None,Article,y,hosan,sock,noun-fem,Mae'r ,yn wlyb.,hosan,NONE,The sock is wet.,Words beginning with h- do not take soft mutation after the article.,Nid yw geiriau sy’n dechrau gyda h- yn treiglo ar ôl y fannod.
a000121,None,Article,y,hwyaden,duck,noun-fem,Mae'r ,yn y dŵr.,hwyaden,NONE,The duck is in the water.,Words beginning with h- do not take soft mutation after the article.,Nid yw geiriau sy’n dechrau gyda h- yn treiglo ar ôl y fannod.
a000122,None,Article,yr,iaith,language,noun-fem,Dw i'n dysgu ,newydd.,iaith,NONE,I’m learning a new language.,This noun starts with a vowel so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000123,None,Article,yr,iâr,hen,noun-fem,Mae'r ,yn yr iard.,iâr,NONE,The hen is in the yard.,This noun starts with a vowel so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000124,None,Article,y,jar,jar,noun-fem,Mae'r ,yn wag.,jar,NONE,The jar is empty.,This noun begins with j- which does not mutate after the article.,Mae'r enw yn dechrau gyda j- ac nid yw'n treiglo ar ôl y fannod.
a000125,None,Article,y,lawnt,lawn,noun-fem,Mae'r ,yn wyrdd.,lawnt,NONE,The lawn is green.,Initial l- does not mutate in soft mutation.,Nid yw l- yn treiglo mewn treiglad meddal.
a000126,None,Article,y,lefel,level,noun-fem,Mae'r ,yn uchel.,lefel,NONE,The level is high.,Initial l- does not mutate in soft mutation.,Nid yw l- yn treiglo mewn treiglad meddal.
a000127,None,Article,y,lein,line,noun-fem,Mae'r ,yn hir.,lein,NONE,The line is long.,Initial l- does not mutate in soft mutation.,Nid yw l- yn treiglo mewn treiglad meddal.
a000128,None,Article,y,lori,lorry,noun-fem,Mae'r ,ar y ffordd.,lori,NONE,The lorry is on the road.,Initial l- does not mutate in soft mutation.,Nid yw l- yn treiglo mewn treiglad meddal.
a000129,None,Article,y,llaw,hand,noun-fem,Mae'r ,yn boenus.,llaw,NONE,The hand is sore.,Initial ll- does not mutate in soft mutation.,Nid yw ll- yn treiglo mewn treiglad meddal.
a000130,None,Article,y,lleuad,moon,noun-fem,Mae'r ,yn llawn.,lleuad,NONE,The moon is full.,Initial ll- does not mutate in soft mutation.,Nid yw ll- yn treiglo mewn treiglad meddal.
a000131,None,Article,y,llygoden,mouse,noun-fem,Mae'r ,yn y tŷ.,llygoden,NONE,The mouse is in the house.,Initial ll- does not mutate in soft mutation.,Nid yw ll- yn treiglo mewn treiglad meddal.
a000132,None,Article,y,llygoden fawr,rat,noun-fem,Mae'r ,yn y sied.,llygoden fawr,NONE,The rat is in the shed.,Initial ll- does not mutate in soft mutation and only the first word would mutate if applicable.,Nid yw ll- yn treiglo mewn treiglad meddal ac dim ond y gair cyntaf fyddai’n treiglo.
a000133,None,Article,y,llysfam,stepmother,noun-fem,Mae'r ,yn garedig.,llysfam,NONE,The stepmother is kind.,Initial ll- does not mutate in soft mutation.,Nid yw ll- yn treiglo mewn treiglad meddal.
a000134,None,Article,y,llywodraeth,government,noun-fem,Mae'r ,yn gwneud penderfyniadau.,llywodraeth,NONE,The government makes decisions.,Initial ll- does not mutate in soft mutation.,Nid yw ll- yn treiglo mewn treiglad meddal.
a000135,None,Article,y,malwoden,snail,noun-fem,Mae'r ,yn araf.,malwoden,NONE,The snail is slow.,Initial m- does not mutate in soft mutation.,Nid yw m- yn treiglo mewn treiglad meddal.
a000136,Soft,Article,y,mathemateg,mathematics,noun-fem,Dw i'n astudio ,yn y coleg.,fathemateg,SM,I study mathematics in college.,After the definite article a singular feminine noun takes soft mutation so m- becomes f-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m- yn dod yn f-.
a000137,Soft,Article,y,meicrodon,microwave,noun-fem,Mae'r ,yn y gegin.,feicrodon,SM,The microwave is in the kitchen.,After the definite article a singular feminine noun takes soft mutation so m- becomes f-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m- yn dod yn f-.
a000138,Soft,Article,y,meithrinfa,nursery,noun-fem,Mae'r ,ar agor.,feithrinfa,SM,The nursery is open.,After the definite article a singular feminine noun takes soft mutation so m- becomes f-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m- yn dod yn f-.
a000139,None,Article,y,merch,girl,noun-fem,Mae'r ,yn ifanc.,merch,NONE,The girl is young.,Initial m- does not mutate in this word.,Nid yw m- yn treiglo yn y gair hwn.
a000140,Soft,Article,y,milfeddygfa,veterinary surgery,noun-fem,Mae'r ,yn y dref.,filfeddygfa,SM,The veterinary surgery is in the town.,After the definite article a singular feminine noun takes soft mutation so m- becomes f-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m- yn dod yn f-.
a000141,Soft,Article,y,milltir,mile,noun-fem,Mae'r ,yn hir.,filltir,SM,The mile is long.,After the definite article a singular feminine noun takes soft mutation so m- becomes f-.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m- yn dod yn f-.
a000142,Soft,Article,y,modfedd,inch,noun-fem,Mae'r ,yn fach.,fodfedd,SM,The inch is small.,After the definite article a singular feminine noun takes soft mutation so m becomes f.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m yn dod yn f.
a000143,Soft,Article,y,modrwy,ring,noun-fem,Mae'r ,yn brydferth.,fodrwy,SM,The ring is beautiful.,After the definite article a singular feminine noun takes soft mutation so m becomes f.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m yn dod yn f.
a000144,Soft,Article,y,myfyrwraig,female student,noun-fem,Mae'r ,yn y brifysgol.,fyfyrwraig,SM,The female student is at the university.,After the definite article a singular feminine noun takes soft mutation so m becomes f.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m yn dod yn f.
a000145,Soft,Article,y,mynedfa,entrance,noun-fem,Mae'r ,wrth y drws.,fynedfa,SM,The entrance is by the door.,After the definite article a singular feminine noun takes soft mutation so m becomes f.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae m yn dod yn f.
a000146,None,Article,y,naid,jump,noun-fem,Roedd y ,yn uchel.,naid,NONE,The jump was high.,After the definite article a singular feminine noun takes soft mutation but n does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy n ddim yn newid.
a000147,None,Article,y,natur,nature,noun-fem,Dw i'n hoffi ,yn fawr.,natur,NONE,I like nature a lot.,After the definite article a singular feminine noun takes soft mutation but n does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy n ddim yn newid.
a000148,None,Article,y,neges,message,noun-fem,Mae'r ,ar y ffôn.,neges,NONE,The message is on the phone.,After the definite article a singular feminine noun takes soft mutation but n does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy n ddim yn newid.
a000149,None,Article,y,neidr,snake,noun-fem,Mae'r ,yn hir.,neidr,NONE,The snake is long.,After the definite article a singular feminine noun takes soft mutation but n does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy n ddim yn newid.
a000150,None,Article,y,nofel,novel,noun-fem,Mae'r ,yn ddiddorol.,nofel,NONE,The novel is interesting.,After the definite article a singular feminine noun takes soft mutation but n does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy n ddim yn newid.
a000151,None,Article,y,Noswyl Nadolig,Christmas Eve,day,Mae ,cyn y Nadolig.,Noswyl Nadolig,NONE,Christmas Eve is before Christmas.,This phrase begins with n which does not change in soft mutation.,Mae'r ymadrodd yn dechrau gyda n nad yw'n newid mewn treiglad meddal.
a000152,None,Article,yr,oergell,refrigerator,noun-fem,Mae'r ,yn y gegin.,oergell,NONE,The refrigerator is in the kitchen.,This noun starts with a vowel so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000153,None,Article,yr,oes,age period,noun-fem,Mae'r ,yn hir.,oes,NONE,The age is long.,This noun starts with a vowel so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000154,None,Article,yr,olwyn,wheel,noun-fem,Mae'r ,ar y car.,olwyn,NONE,The wheel is on the car.,This noun starts with a vowel so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000155,None,Article,y,pêl-fasged,basketball,noun-fem,Dw i'n chwarae ,ar ôl ysgol.,pêl-fasged,NONE,I play basketball after school.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000156,None,Article,y,pêl-rwyd,netball,noun-fem,Dw i'n hoffi ,yn fawr.,pêl-rwyd,NONE,I like netball a lot.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000157,None,Article,y,pluen,feather,noun-fem,Mae'r ,ar y llawr.,pluen,NONE,The feather is on the floor.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000158,None,Article,y,poced,pocket,noun-fem,Mae'r ,yn wag.,poced,NONE,The pocket is empty.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000159,None,Article,y,potel,bottle,noun-fem,Mae'r ,ar y bwrdd.,potel,NONE,The bottle is on the table.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000160,None,Article,y,powlen,bowl,noun-fem,Mae'r ,yn lân.,powlen,NONE,The bowl is clean.,After the definite article a singular feminine noun takes soft mutation but p does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy p ddim yn newid.
a000161,None,Article,y,prifddinas,capital city,noun-fem,Mae'r ,yn brysur.,prifddinas,NONE,The capital city is busy.,After the definite article a singular feminine noun takes soft mutation but pr does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy pr ddim yn newid.
a000162,None,Article,y,priodas,wedding,noun-fem,Mae'r ,dydd Sadwrn.,priodas,NONE,The wedding is on Saturday.,After the definite article a singular feminine noun takes soft mutation but pr does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy pr ddim yn newid.
a000163,None,Article,y,Prydain,Britain,PlaceName,Dw i'n byw ym ,.,Prydain,NONE,I live in Britain.,After the definite article a singular feminine noun takes soft mutation but pr does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy pr ddim yn newid.
a000164,None,Article,y,realiti,reality,noun-fem,Mae'r ,yn wahanol.,realiti,NONE,Reality is different.,After the definite article a singular feminine noun takes soft mutation but r does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy r ddim yn newid.
a000165,None,Article,y,rysáit,recipe,noun-fem,Mae'r ,yn hawdd.,rysáit,NONE,The recipe is easy.,After the definite article a singular feminine noun takes soft mutation but r does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy r ddim yn newid.
a000166,None,Article,y,sliper,slipper,noun-fem,Mae'r ,yn gyfforddus.,sliper,NONE,The slipper is comfortable.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000167,None,Article,y,sosban,saucepan,noun-fem,Mae'r ,yn y gegin.,sosban,NONE,The saucepan is in the kitchen.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000168,None,Article,y,soser,saucer,noun-fem,Mae'r ,ar y bwrdd.,soser,NONE,The saucer is on the table.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000169,None,Article,y,stori,story,noun-fem,Dw i'n hoffi'r ,hon.,stori,NONE,I like this story.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000170,None,Article,y,storm,storm,noun-fem,Mae'r ,yn wael heddiw.,storm,NONE,The storm is bad today.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000171,None,Article,y,straen,strain,noun-fem,Mae'r ,yn fawr.,straen,NONE,The strain is big.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000172,None,Article,y,stumog,stomach,noun-fem,Mae'r ,yn boenus.,stumog,NONE,The stomach is sore.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000173,None,Article,'r,Swistir,Switzerland,PlaceName,Dw i eisiau mynd i'r ,y flwyddyn nesaf.,Swistir,NONE,I want to go to Switzerland next year.,After the definite article a singular feminine noun takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy s ddim yn newid.
a000174,Soft,Article,y,technoleg,technology,noun-fem,Dw i'n hoffi'r ,yn fawr.,dechnoleg,SM,I like the technology a lot.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000175,Soft,Article,y,telyn,harp,noun-fem,Mae'r ,yn swnio'n hyfryd.,delyn,SM,The harp sounds lovely.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000176,Soft,Article,y,ton,wave,noun-fem,Mae'r ,yn fawr heddiw.,don,SM,The wave is big today.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000177,Soft,Article,y,trafferth,trouble,noun-fem,Mae'r ,yn flinedig.,drafferth,SM,The trouble is tiring.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000178,Soft,Article,y,traffordd,motorway,noun-fem,Mae'r ,yn brysur.,draffordd,SM,The motorway is busy.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000179,Soft,Article,y,treth,tax,noun-fem,Mae'r ,yn uchel.,dreth,SM,The tax is high.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000180,Soft,Article,y,troedfedd,foot measurement,noun-fem,Mae'r ,yn hir.,droedfedd,SM,The foot is long.,After the definite article a singular feminine noun takes soft mutation so t becomes d.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal felly mae t yn dod yn d.
a000181,None,Article,y,twristiaeth,tourism,noun-fem,Mae'r ,yn bwysig.,twristiaeth,NONE,Tourism is important.,After the definite article a singular feminine noun takes soft mutation but tw does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy tw ddim yn newid.
a000182,None,Article,y,theatr,theatre,noun-fem,Mae'r ,yn y dref.,theatr,NONE,The theatre is in the town.,After the definite article a singular feminine noun takes soft mutation but th does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy th ddim yn newid.
a000183,None,Article,y,wyres,granddaughter,noun-fem,Mae'r ,yn yr ardd.,wyres,NONE,The granddaughter is in the garden.,After the definite article a singular feminine noun takes soft mutation but w does not change.,Ar ôl y fannod mae enw benywaidd unigol yn treiglo'n feddal ond dydy w ddim yn newid.
a000184,None,Article,yr,ysgol fabanod,infant school,noun-fem,Mae'r ,ger y parc.,ysgol fabanod,NONE,The infant school is near the park.,This phrase starts with a vowel sound so there is no mutation after the article.,Mae'r ymadrodd yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000185,None,Article,yr,ysgol gyfun,comprehensive school,noun-fem,Mae'r ,yn fawr.,ysgol gyfun,NONE,The comprehensive school is big.,This phrase starts with a vowel sound so there is no mutation after the article.,Mae'r ymadrodd yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000186,None,Article,yr,ysgol gynradd,primary school,noun-fem,Mae'r ,yn y pentref.,ysgol gynradd,NONE,The primary school is in the village.,This phrase starts with a vowel sound so there is no mutation after the article.,Mae'r ymadrodd yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000187,None,Article,yr,ysgol uwchradd,secondary school,noun-fem,Mae'r ,yn y dref.,ysgol uwchradd,NONE,The secondary school is in the town.,This phrase starts with a vowel sound so there is no mutation after the article.,Mae'r ymadrodd yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000188,None,Article,yr,ysgwydd,shoulder,noun-fem,Mae'r ,yn boenus.,ysgwydd,NONE,The shoulder is sore.,This noun starts with a vowel sound so there is no mutation after the article.,Mae'r enw yn dechrau gyda llafariad felly does dim treiglad ar ôl y fannod.
a000189,None,Article,y,stormydd,storms,noun-pl,Mae'r ,yn wael heddiw.,stormydd,NONE,The storms are bad today.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000190,None,Article,y,sliperi,slippers,noun-pl,Mae'r ,wrth y drws.,sliperi,NONE,The slippers are by the door.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000191,None,Article,yr,ysgolion,schools,noun-pl,Mae'r ,yn y dref.,ysgolion,NONE,The schools are in the town.,Plural nouns do not take soft mutation after the definite article.,Dydy enwau lluosog ddim yn treiglo'n feddal ar ôl y fannod.
a000192,None,Article,yr,ystafell,room,noun-fem,Mae'r ,yn lân.,ystafell,NONE,The room is clean.,This noun starts with a vowel sound so there is no mutation after the article.,Mae'r enw yn dechrau gyda sain llafariad felly does dim treiglad ar ôl y fannod.
a000193,None,Article,yr,ystafell wydr,conservatory,noun-fem,Mae'r ,tu ôl i'r tŷ.,ystafell wydr,NONE,The conservatory is behind the house.,This phrase starts with a vowel sound so there is no mutation after the article.,Mae'r ymadrodd yn dechrau gyda sain llafariad felly does dim treiglad ar ôl y fannod.
a000194,None,Article,yr,ystod,range,noun-fem,Mae'r ,yn eang.,ystod,NONE,The range is wide.,This noun starts with a vowel sound so there is no mutation after the article.,Mae'r enw yn dechrau gyda sain llafariad felly does dim treiglad ar ôl y fannod.
a000195,None,Article,y,Swistir,Switzerland,PlaceName,Dw i eisiau mynd i ,y flwyddyn nesaf.,Swistir,NONE,I want to go to Switzerland next year.,After the article a feminine singular noun normally takes soft mutation but s does not change.,Ar ôl y fannod mae enw benywaidd unigol fel arfer yn treiglo'n feddal ond dydy s ddim yn newid.
a000196,None,Article,yr,achos,cause case,noun-masc,Mae'r ,yn syml.,achos,NONE,The case is simple.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000197,None,Article,yr,adeilad,building,noun-masc,Mae'r ,yn hen.,adeilad,NONE,The building is old.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000198,None,Article,yr,aderyn,bird,noun-masc,Mae'r ,yn canu.,aderyn,NONE,The bird is singing.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000199,None,Article,yr,adloniant,entertainment,noun-masc,Mae'r ,yn dda heno.,adloniant,NONE,The entertainment is good tonight.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000200,None,Article,yr,adroddiad,report,noun-masc,Mae'r ,ar y bwrdd.,adroddiad,NONE,The report is on the table.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000201,None,Article,yr,aelod,member,noun-masc,Mae'r ,yn dod nawr.,aelod,NONE,The member is coming now.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000202,None,Article,yr,Albanwr,Scot man,noun-masc,Mae'r ,yn byw yma.,Albanwr,NONE,The Scot lives here.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000203,None,Article,yr,Almaenwr,German man,noun-masc,Mae'r ,yn gweithio yma.,Almaenwr,NONE,The German man works here.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000204,None,Article,yr,Americanwr,American man,noun-masc,Mae'r ,yn aros yma.,Americanwr,NONE,The American man is staying here.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000205,None,Article,yr,arian,money,noun-masc,Mae'r ,yn y bag.,arian,NONE,The money is in the bag.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000206,None,Article,yr,arian parod,cash,noun-masc,Dw i ddim eisiau'r ,heddiw.,arian parod,NONE,I don’t want the cash today.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000207,None,Article,yr,arfordir,coast,noun-masc,Mae'r ,yn hardd.,arfordir,NONE,The coast is beautiful.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000208,None,Article,yr,arswyd,horror,noun-masc,Dw i ddim yn hoffi'r ,o gwbl.,arswyd,NONE,I don’t like the horror at all.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000209,None,Article,y,bale,ballet,noun-masc,Mae'r ,yn wych heno.,bale,NONE,The ballet is great tonight.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000210,None,Article,y,balŵn,balloon,noun-masc,Mae'r ,yn fawr.,balŵn,NONE,The balloon is big.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000211,None,Article,y,bardd,poet,noun-masc,Mae'r ,yn enwog.,bardd,NONE,The poet is famous.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000212,None,Article,y,bedd,grave,noun-masc,Mae'r ,yn hen.,bedd,NONE,The grave is old.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000213,None,Article,y,bin,bin,noun-masc,Mae'r ,tu allan.,bin,NONE,The bin is outside.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000214,None,Article,y,blaen,front,noun-masc,Mae'r ,yn lân.,blaen,NONE,The front is clean.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000215,None,Article,y,blawd,flour,noun-masc,Mae'r ,yn y cwpwrdd.,blawd,NONE,The flour is in the cupboard.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000216,None,Article,y,blog,blog,noun-masc,Mae'r ,ar-lein.,blog,NONE,The blog is online.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
a000217,None,Article,y,bocs bwyd,food box,noun-masc,Mae'r ,yn y bag.,bocs bwyd,NONE,The food box is in the bag.,After the definite article masculine singular nouns do not take soft mutation.,Ar ôl y fannod nid yw enw gwrywaidd unigol yn treiglo'n feddal.
